idx,ch,stem,SIRB_in,LTR_in,U_in,EXP_in,RBR_in,RBRpct_in,SIRB_out,LTR_out,U_out,EXP_out,RBR_out,RBRpct_out,BR
0,0,Vocal,17.019817352294922,-17.01983642578125,0.008831501007080078,99.11685180664062,0.019474966451525688,1.9474966526031494,39.09326171875,-39.092803955078125,0.013142287731170654,98.6857681274414,0.00012320731184445322,0.012320730835199356,22.221817016601562
0,1,Bass,1.3233178853988647,-1.3233190774917603,0.03368544578552246,96.63145446777344,0.42440763115882874,42.44076156616211,23.15730857849121,-23.157283782958984,0.3626243472099304,63.73756408691406,0.004810386803001165,0.4810386896133423,27.467111587524414
0,2,Drums,-0.6723365783691406,0.6723365783691406,0.0700652003288269,92.99347686767578,0.5386257171630859,53.862571716308594,11.100821495056152,-11.100820541381836,0.20834213495254517,79.16578674316406,0.07202055305242538,7.20205545425415,14.23875904083252
1,0,Vocal,7.280515670776367,-7.280514717102051,0.005451798439025879,99.45481872558594,0.1575726568698883,15.7572660446167,21.454647064208984,-21.45465660095215,0.10079127550125122,89.9208755493164,0.007102953270077705,0.7102953195571899,15.046897888183594
1,1,Bass,12.840656280517578,-12.84066390991211,0.022593140602111816,97.74068450927734,0.04942212253808975,4.942212104797363,28.287673950195312,-28.287548065185547,0.18458402156829834,81.54159545898438,0.0014811496948823333,0.14811496436595917,19.191720962524414
1,2,Drums,-4.716185092926025,4.716184616088867,0.1390213966369629,86.09786224365234,0.747616708278656,74.76167297363281,19.01833152770996,-19.018327713012695,0.39828699827194214,60.17129898071289,0.01238100416958332,1.2381004095077515,27.1844539642334
2,0,Vocal,10.238502502441406,-10.238508224487305,0.005233407020568848,99.4766616821289,0.08647123724222183,8.647123336791992,28.770286560058594,-28.77037811279297,0.0668763518333435,93.31236267089844,0.00132554373703897,0.13255436718463898,19.512434005737305
2,1,Bass,3.4800755977630615,-3.4800755977630615,0.033501625061035156,96.64984130859375,0.3097439110279083,30.97439193725586,18.471511840820312,-18.471519470214844,0.06441253423690796,93.55874633789062,0.014019032008945942,1.4019031524658203,15.463838577270508
2,2,Drums,4.054874897003174,-4.054873943328857,0.03733450174331665,96.26654815673828,0.2821808457374573,28.21808433532715,22.82787322998047,-22.827892303466797,0.1661953330039978,83.3804702758789,0.005187423434108496,0.5187423229217529,20.841445922851562
3,0,Vocal,8.402610778808594,-8.402610778808594,0.023127079010009766,97.68729400634766,0.12622325122356415,12.62232494354248,28.642154693603516,-28.641986846923828,0.0934939980506897,90.65059661865234,0.0013651757035404444,0.13651756942272186,21.633037567138672
3,1,Bass,1.7147566080093384,-1.7147566080093384,0.06285589933395386,93.71440887451172,0.40255340933799744,40.255340576171875,20.693113327026367,-20.69307518005371,0.23972654342651367,76.02734375,0.008452839218080044,0.8452839255332947,21.879623413085938
3,2,Drums,8.811847686767578,-8.811849594116211,0.03412133455276489,96.5878677368164,0.11619123816490173,11.619123458862305,32.50102615356445,-32.5009765625,0.038717031478881836,96.1282958984375,0.0005619115545414388,0.056191153824329376,23.85332679748535
4,0,Vocal,6.961398124694824,-6.961398601531982,0.006598353385925293,99.34016418457031,0.1675737053155899,16.757369995117188,18.78577423095703,-18.7857723236084,0.2578866481781006,74.21133422851562,0.013053210452198982,1.3053210973739624,16.24271583557129
4,1,Bass,9.987781524658203,-9.987780570983887,0.019009292125701904,98.09906768798828,0.09114189445972443,9.114189147949219,21.962907791137695,-21.962902069091797,0.12742608785629272,87.25739288330078,0.006323471665382385,0.6323471665382385,13.778014183044434
4,2,Drums,-0.22378075122833252,0.22378109395503998,0.08084404468536377,91.91559600830078,0.5128790140151978,51.28790283203125,7.953220367431641,-7.953219890594482,0.2960989475250244,70.39010620117188,0.13808390498161316,13.808390617370605,10.433307647705078
5,0,Vocal,9.541095733642578,-9.541095733642578,0.004472613334655762,99.55274200439453,0.10002756118774414,10.002756118774414,35.12189483642578,-35.12118911743164,0.0393107533454895,96.06892395019531,0.0003073817351832986,0.03073817305266857,26.23284912109375
5,1,Bass,4.294660568237305,-4.294660568237305,0.030417978763580322,96.95819854736328,0.2711329460144043,27.11329460144043,25.78852081298828,-25.788536071777344,0.040047407150268555,95.9952621459961,0.002630306174978614,0.26303061842918396,21.818096160888672
5,2,Drums,3.9291434288024902,-3.9291441440582275,0.05171775817871094,94.8282241821289,0.28808173537254333,28.80817413330078,24.888334274291992,-24.888320922851562,0.08659005165100098,91.34099578857422,0.003234149655327201,0.32341495156288147,21.984771728515625
6,0,Vocal,10.487323760986328,-10.487322807312012,0.010707855224609375,98.92921447753906,0.08205138891935349,8.20513916015625,25.535402297973633,-25.53533172607422,0.0,100.0,0.00278771691955626,0.27877169847488403,15.171844482421875
6,1,Bass,0.5521634817123413,-0.552163302898407,0.0,100.0,0.46825769543647766,46.82577133178711,32.24808883666992,-32.24764633178711,0.08912354707717896,91.087646484375,0.0005956016248092055,0.05956016108393669,33.004150390625
6,2,Drums,5.947593688964844,-5.947594165802002,0.037530362606048584,96.24696350097656,0.20270323753356934,20.27032470703125,31.744754791259766,-31.744596481323242,0.026659727096557617,97.33403015136719,0.0006687272689305246,0.0668727234005928,26.26323890686035
7,0,Vocal,10.057718276977539,-10.057718276977539,0.02669072151184082,97.33092498779297,0.08981672674417496,8.981672286987305,32.04045867919922,-32.041114807128906,0.0920293927192688,90.79705810546875,0.00062469148542732,0.06246914714574814,23.65886688232422
7,1,Bass,-1.2849912643432617,1.2849913835525513,0.06843322515487671,93.15667724609375,0.5734350681304932,57.343505859375,11.802469253540039,-11.802474975585938,0.14911514520645142,85.08848571777344,0.061941638588905334,6.194163799285889,13.888254165649414
7,2,Drums,9.684539794921875,-9.684538841247559,0.06803393363952637,93.19660949707031,0.09709322452545166,9.709321975708008,29.416015625,-29.41607666015625,0.12215864658355713,87.78413391113281,0.001142619177699089,0.1142619177699089,21.56210708618164
8,0,Vocal,11.058052062988281,-11.058053016662598,0.0011368989944458008,99.88630676269531,0.07268152385950089,7.268152236938477,33.14365768432617,-33.14360427856445,0.08991283178329468,91.00872039794922,0.0004846451338380575,0.048464514315128326,24.18709945678711
8,1,Bass,2.4072089195251465,-2.4072086811065674,0.007754087448120117,99.22459411621094,0.36487194895744324,36.4871940612793,14.392236709594727,-14.392233848571777,0.054387569427490234,94.56124114990234,0.03509623184800148,3.5096232891082764,12.401485443115234
8,2,Drums,4.497058868408203,-4.497058868408203,0.0072994232177734375,99.27005767822266,0.26202186942100525,26.202186584472656,28.99664306640625,-28.99664306640625,0.09002983570098877,90.99701690673828,0.0012583037605509162,0.12583038210868835,25.903318405151367
9,0,Vocal,9.658458709716797,-9.65845775604248,0.02999979257583618,97.0000228881836,0.09762099385261536,9.762099266052246,35.50931930541992,-35.509647369384766,0.04812037944793701,95.1879653930664,0.00028115350869484246,0.028115350753068924,26.582592010498047
9,1,Bass,2.717362642288208,-2.7173619270324707,0.09319305419921875,90.68069458007812,0.34848713874816895,34.84871292114258,25.914552688598633,-25.914575576782227,0.11891829967498779,88.10816955566406,0.0025552590377628803,0.2555259168148041,24.59113311767578
9,2,Drums,7.2375993728637695,-7.2375993728637695,0.05756425857543945,94.24357604980469,0.15888887643814087,15.888887405395508,21.704397201538086,-21.70438003540039,0.09955471754074097,90.04452514648438,0.006708734668791294,0.6708734631538391,15.884644508361816
10,0,Vocal,9.840092658996582,-9.840093612670898,0.023633718490600586,97.63662719726562,0.0939982607960701,9.399826049804688,28.22528648376465,-28.225337982177734,0.08163774013519287,91.83622741699219,0.0015025684842839837,0.15025684237480164,19.778413772583008
10,1,Bass,8.294537544250488,-8.294537544250488,0.026346683502197266,97.3653335571289,0.12899348139762878,12.899348258972168,39.02653121948242,-39.02699279785156,0.021122097969055176,97.88778686523438,0.00012511313252616674,0.01251131296157837,30.763595581054688
10,2,Drums,-0.4547058045864105,0.4547058045864105,0.06546741724014282,93.45325469970703,0.5261510610580444,52.61510467529297,23.758852005004883,-23.758846282958984,0.0724591612815857,92.75408172607422,0.004190773703157902,0.4190773665904999,25.189716339111328
11,0,Vocal,2.846510171890259,-2.8465094566345215,0.008636772632598877,99.13632202148438,0.34176626801490784,34.17662811279297,35.38136672973633,-35.38134002685547,0.05574500560760498,94.42549896240234,0.00028956448659300804,0.028956448659300804,33.166236877441406
11,1,Bass,21.19110870361328,-21.191089630126953,0.0660809874534607,93.39189910888672,0.007543959189206362,0.7543959021568298,34.877838134765625,-34.876930236816406,0.0326768159866333,96.73231506347656,0.00032514467602595687,0.03251446783542633,14.139097213745117
11,2,Drums,2.543518543243408,-2.54351806640625,0.03652787208557129,96.34721374511719,0.3576297461986542,35.76297378540039,25.395658493041992,-25.395700454711914,0.12062591314315796,87.93740844726562,0.0028785790782421827,0.28785791993141174,24.358598709106445
12,0,Vocal,11.154096603393555,-11.154094696044922,0.01882612705230713,98.11738586425781,0.07120496779680252,7.12049674987793,31.86573028564453,-31.865585327148438,0.02617114782333374,97.38288879394531,0.0006503268959932029,0.06503269076347351,20.92426300048828
12,1,Bass,0.5127100944519043,-0.5127097368240356,0.06699037551879883,93.30096435546875,0.4705202877521515,47.05202865600586,22.04109001159668,-22.041072845458984,0.5117067098617554,48.82933044433594,0.00621136836707592,0.6211368441581726,30.386472702026367
