idx,ch,stem,SIRB_in,LTR_in,U_in,EXP_in,RBR_in,RBRpct_in,SIRB_out,LTR_out,U_out,EXP_out,RBR_out,RBRpct_out,BR
0,0,Vocal,63.79621887207031,-63.79082107543945,2.4974346160888672e-05,99.99750518798828,4.3337155375411385e-07,4.333715696702711e-05,35.918479919433594,-35.91812515258789,0.049993932247161865,95.0006103515625,0.0002558631240390241,0.025586312636733055,-40.31964111328125
0,1,Bass,45.04547119140625,-45.045780181884766,0.0005570650100708008,99.94429016113281,3.1277155358111486e-05,0.003127715550363064,39.28003692626953,-39.28357696533203,0.005432009696960449,99.45680236816406,0.00011797923798440024,0.011797923594713211,-36.230960845947266
0,2,Drums,38.09345626831055,-38.092899322509766,0.0007904171943664551,99.92095947265625,0.00015513140533585101,0.015513140708208084,28.705459594726562,-28.7054443359375,0.009681224822998047,99.03187561035156,0.0013454490108415484,0.13454489409923553,-40.237464904785156
1,0,Vocal,50.42873001098633,-50.420318603515625,0.00012564659118652344,99.98743438720703,9.059490366780665e-06,0.0009059490403160453,35.62977600097656,-35.629302978515625,0.03559666872024536,96.4403305053711,0.0002734995214268565,0.02734995260834694,-27.580793380737305
1,1,Bass,57.62321472167969,-57.468318939208984,6.35385513305664e-05,99.99364471435547,1.7356665011902805e-06,0.00017356664466205984,51.24346160888672,-51.20964813232422,0.0010045766830444336,99.89954376220703,7.545574135292554e-06,0.0007545574335381389,-36.65254592895508
1,2,Drums,32.57634735107422,-32.57644271850586,0.0024003982543945312,99.75996398925781,0.0005522296414710581,0.05522296577692032,29.127960205078125,-29.12790298461914,0.03154253959655762,96.84574890136719,0.0012209221022203565,0.12209220975637436,-33.2099723815918
2,0,Vocal,58.44508361816406,-58.404998779296875,7.420778274536133e-05,99.9925765991211,1.442377424609731e-06,0.000144237739732489,21.331941604614258,-21.33195686340332,0.02181011438369751,97.81898498535156,0.007305034901946783,0.730503499507904,-49.91489028930664
2,1,Bass,53.85868835449219,-53.87899398803711,0.00040853023529052734,99.95914459228516,4.124811766814673e-06,0.0004124811675865203,53.27090835571289,-53.2353630065918,0.0010853409767150879,99.89146423339844,4.694703420682345e-06,0.00046947033843025565,-31.112855911254883
2,2,Drums,47.43269348144531,-47.426483154296875,0.00032252073287963867,99.9677505493164,1.804946077754721e-05,0.0018049461068585515,38.275848388671875,-38.2766227722168,0.024785637855529785,97.52143859863281,0.00014870308223180473,0.014870308339595795,-39.106048583984375
3,0,Vocal,46.76936340332031,-46.76626205444336,0.0,100.0,2.100747951772064e-05,0.002100748009979725,27.296314239501953,-27.296310424804688,0.02726149559020996,97.27384948730469,0.0018601668998599052,0.18601669371128082,-32.308109283447266
