idx,ch,stem,SIRB_in,LTR_in,U_in,U0_in,U_legacy_in,EXP_in,EXP0_in,EXP_legacy_in,RBR_in,RBRpct_in,SIRB_out,LTR_out,U_out,U0_out,U_legacy_out,EXP_out,EXP0_out,EXP_legacy_out,RBR_out,RBRpct_out,BR
0,0,Vocal,15.40846061706543,-15.40845012664795,0.01893727108836174,0.01893727108836174,0.018357492983341217,98.10626983642578,98.10626983642578,98.16424560546875,0.027978848665952682,2.797884941101074,37.90719985961914,-37.907073974609375,0.0029715702403336763,0.0029715688433498144,0.003533627837896347,99.70284271240234,99.70284271240234,99.64663696289062,0.00016193988267332315,0.016193987801671028,22.724531173706055
0,1,Bass,17.542253494262695,-17.5422306060791,0.11572378128767014,0.11572357267141342,0.09533397108316422,88.42761993408203,88.42764282226562,90.46659851074219,0.017305904999375343,1.7305904626846313,25.94216537475586,-25.942384719848633,0.029643915593624115,0.02964385598897934,0.020590808242559433,97.03561401367188,97.03561401367188,97.94091796875,0.002539039356634021,0.25390392541885376,8.164645195007324
0,2,Drums,30.38214111328125,-30.38196563720703,0.0005490720504894853,0.0005490718758665025,0.000775906431954354,99.9450912475586,99.9450912475586,99.92240905761719,0.0009149511461146176,0.09149511158466339,37.51886749267578,-37.51915740966797,0.00035551568726077676,0.00035551557084545493,0.00031091138953343034,99.96444702148438,99.96444702148438,99.96891021728516,0.00017702738114167005,0.0177027378231287,7.136048316955566
1,0,Vocal,13.787598609924316,-13.787601470947266,0.00834906566888094,0.008349057286977768,0.009176293388009071,99.16509246826172,99.16509246826172,99.08236694335938,0.04012849181890488,4.0128493309021,41.74698257446289,-41.75282287597656,0.0010959282517433167,0.0010959282517433167,0.0012463490711525083,99.8904037475586,99.8904037475586,99.8753662109375,6.682462117169052e-05,0.0066824620589613914,28.161243438720703
1,1,Bass,23.651260375976562,-23.65129280090332,0.041065286844968796,0.04106521233916283,0.04403257742524147,95.89347076416016,95.89347839355469,95.59674072265625,0.004295379389077425,0.42953795194625854,35.101722717285156,-35.10340881347656,0.009119128808379173,0.009119109250605106,0.012956649996340275,99.08808135986328,99.08808898925781,98.70433044433594,0.0003087796794716269,0.030877968296408653,11.595887184143066
1,2,Drums,19.36960220336914,-19.369611740112305,0.00030699692433699965,0.000306996691506356,0.0,99.96929931640625,99.96929931640625,100.0,0.011430018581449986,1.143001914024353,28.51362419128418,-28.51367950439453,0.005531005095690489,0.005531002301722765,0.005332698114216328,99.4468994140625,99.4468994140625,99.46672821044922,0.0014061451656743884,0.14061450958251953,9.203140258789062
2,0,Vocal,23.819313049316406,-23.819255828857422,0.006959633436053991,0.006959631107747555,0.007630669511854649,99.30403900146484,99.30403900146484,99.2369384765625,0.004133034497499466,0.4133034348487854,37.126190185546875,-37.1259651184082,0.0021571647375822067,0.0021571647375822067,0.001055956818163395,99.78428649902344,99.78428649902344,99.89440155029297,0.00019382720347493887,0.019382720813155174,13.604042053222656
2,1,Bass,27.99541664123535,-27.995269775390625,0.026601046323776245,0.026601046323776245,0.029324756935238838,97.33988952636719,97.33988952636719,97.06752014160156,0.0015840521082282066,0.15840521454811096,38.06019592285156,-38.058692932128906,0.002780486363917589,0.002780485898256302,0.001024876837618649,99.7219467163086,99.7219467163086,99.89750671386719,0.0001562659745104611,0.01562659814953804,10.016127586364746
2,2,Drums,28.291349411010742,-28.291301727294922,0.002835423918440938,0.0028354236856102943,0.009404907934367657,99.7164535522461,99.7164535522461,99.05950927734375,0.0014798534102737904,0.1479853391647339,31.043315887451172,-31.043262481689453,0.007906317710876465,0.00790631677955389,0.010125397704541683,99.20936584472656,99.20936584472656,98.98745727539062,0.00078581552952528,0.0785815566778183,3.05838942527771
3,0,Vocal,23.9071044921875,-23.907058715820312,0.012432693503797054,0.012432693503797054,0.01294680219143629,98.75672912597656,98.75672912597656,98.705322265625,0.004050680436193943,0.405068039894104,41.10409164428711,-41.10544204711914,0.0010616533691063523,0.0010616533691063523,0.0015701340744271874,99.89382934570312,99.89382934570312,99.84298706054688,7.754909893264994e-05,0.007754909805953503,17.397499084472656
3,1,Bass,11.305437088012695,-11.305435180664062,0.09235173463821411,0.09235111624002457,0.08245567977428436,90.76482391357422,90.76488494873047,91.75443267822266,0.06893453001976013,6.893453121185303,17.586429595947266,-17.586416244506836,0.10455760359764099,0.10455663502216339,0.10270455479621887,89.54423522949219,89.5443344116211,89.72954559326172,0.01713370531797409,1.7133705615997314,7.077230453491211
3,2,Drums,28.416275024414062,-28.416236877441406,0.0016226853476837277,0.0016226846491917968,0.0021353766787797213,99.83773040771484,99.83773040771484,99.78646087646484,0.0014379489002749324,0.14379489421844482,37.015377044677734,-37.0147819519043,0.0008589319768361747,0.0008589315693825483,0.001391215599142015,99.91410827636719,99.91410827636719,99.86087799072266,0.00019879767205566168,0.019879767671227455,8.59544849395752
4,0,Vocal,14.500333786010742,-14.500349998474121,0.012607475742697716,0.012607474811375141,0.01408373098820448,98.7392578125,98.7392578125,98.59162902832031,0.03426297754049301,3.426297664642334,37.65252685546875,-37.6505126953125,0.0020317949820309877,0.002031794749200344,0.0031360751017928123,99.79682159423828,99.79682159423828,99.68639373779297,0.00017164761084131896,0.01716476120054722,23.380037307739258
4,1,Bass,20.6476993560791,-20.647686004638672,0.04038598760962486,0.040385935455560684,0.04502248018980026,95.9614028930664,95.9614028930664,95.49774932861328,0.00854093860834837,0.8540938496589661,30.266178131103516,-30.265857696533203,0.013186163268983364,0.013186139054596424,0.014352645725011826,98.68138122558594,98.68138122558594,98.56473541259766,0.0009396998793818057,0.09396998584270477,9.508078575134277
4,2,Drums,26.556533813476562,-26.55651092529297,0.0011213463731110096,0.0011213425314053893,0.001658980967476964,99.88786315917969,99.88786315917969,99.83409881591797,0.0022049255203455687,0.22049255669116974,36.06669235229492,-36.066307067871094,0.0005637466674670577,0.0005637448630295694,0.0004970160080119967,99.9436264038086,99.9436264038086,99.9502944946289,0.00024734673206694424,0.024734674021601677,9.502660751342773
5,0,Vocal,18.169479370117188,-18.169471740722656,0.007768948096781969,0.007768937386572361,0.008286220952868462,99.22310638427734,99.22310638427734,99.17137908935547,0.01501353271305561,1.5013532638549805,41.3056640625,-41.30655288696289,0.0017627301858738065,0.0017627299530431628,0.0020655326079577208,99.82372283935547,99.82372283935547,99.79344940185547,7.40321702323854e-05,0.007403217256069183,23.34307289123535
5,1,Bass,16.444988250732422,-16.444990158081055,0.05101758614182472,0.0510166734457016,0.04402351751923561,94.89823913574219,94.89833068847656,95.59764862060547,0.022169969975948334,2.216996908187866,24.68837547302246,-24.688339233398438,0.012388762086629868,0.012388565577566624,0.010760562494397163,98.76112365722656,98.76113891601562,98.92394256591797,0.003386068157851696,0.3386068046092987,8.131674766540527
5,2,Drums,24.14353370666504,-24.143503189086914,0.00020531940390355885,0.00020531934569589794,0.0,99.9794692993164,99.9794692993164,100.0,0.0038369265384972095,0.3836926519870758,35.72163772583008,-35.72126007080078,0.0006449660286307335,0.0006449659122154117,0.0007814706186763942,99.93550109863281,99.93550109863281,99.9218521118164,0.0002677935117390007,0.026779351755976677,11.572164535522461
6,0,Vocal,32.63869857788086,-32.63884735107422,0.026302242651581764,0.02630222775042057,0.027606017887592316,97.36978149414062,97.36978149414062,97.23939514160156,0.0005443788249976933,0.05443788319826126,44.239864349365234,-44.25080108642578,0.0021659089252352715,0.0021659082267433405,0.0031990697607398033,99.78340911865234,99.78340911865234,99.68009948730469,3.7599584175040945e-05,0.003759958315640688,11.905927658081055
6,1,Bass,36.90732192993164,-36.906124114990234,0.031603407114744186,0.03160334378480911,0.03177524730563164,96.83966064453125,96.83966827392578,96.82247924804688,0.0002038259553955868,0.02038259617984295,35.694644927978516,-35.69404220581055,0.004915510304272175,0.004915500525385141,0.00476452661678195,99.5084457397461,99.50845336914062,99.52355194091797,0.0002694090362638235,0.026940904557704926,-1.1614688634872437
6,2,Drums,36.5677490234375,-36.5678825378418,0.003244074061512947,0.003244074061512947,0.006485266145318747,99.67559051513672,99.67559051513672,99.35147094726562,0.0002203321928391233,0.022033220157027245,46.47218322753906,-46.46772003173828,0.002442526165395975,0.0024425252340734005,0.002839046763256192,99.75574493408203,99.75574493408203,99.71609497070312,2.2574648028239608e-05,0.0022574649192392826,9.932259559631348
7,0,Vocal,11.561554908752441,-11.561555862426758,0.01946139708161354,0.019461382180452347,0.020433833822607994,98.05386352539062,98.05386352539062,97.95661926269531,0.06524430960416794,6.524430751800537,40.71478271484375,-40.71409606933594,0.0023352818097919226,0.0023352818097919226,0.0029234804678708315,99.76647186279297,99.76647186279297,99.70764923095703,8.487510785926133e-05,0.008487510494887829,29.40467071533203
7,1,Bass,23.40564727783203,-23.405643463134766,0.0406758189201355,0.04067578911781311,0.04311855882406235,95.93241882324219,95.93242645263672,95.68814849853516,0.004544205032289028,0.4544205069541931,25.030834197998047,-25.03076934814453,0.009253393858671188,0.009253391996026039,0.013213559053838253,99.07466125488281,99.07466125488281,98.67864227294922,0.0031300915870815516,0.3130091726779938,1.638669490814209
7,2,Drums,23.43781280517578,-23.43780517578125,0.0018084854818880558,0.0018084847833961248,0.002511820523068309,99.81915283203125,99.81915283203125,99.74881744384766,0.004510863218456507,0.4510863125324249,34.99815368652344,-34.99793243408203,0.0023303041234612465,0.0023303029593080282,0.0029251850210130215,99.7669677734375,99.7669677734375,99.70748138427734,0.0003162799112033099,0.03162799030542374,11.559845924377441
8,0,Vocal,36.936641693115234,-36.93655014038086,0.006114451680332422,0.006114443298429251,0.007815094664692879,99.38855743408203,99.38855743408203,99.21849060058594,0.00020245419000275433,0.020245419815182686,41.62108612060547,-41.618873596191406,0.0011948258616030216,0.0011948255123570561,0.0027752930764108896,99.8805160522461,99.8805160522461,99.72246551513672,6.886891060275957e-05,0.0068868910893797874,4.800337314605713
8,1,Bass,26.506813049316406,-26.5067081451416,0.012438664212822914,0.012438561767339706,0.010909619741141796,98.75613403320312,98.75614929199219,98.9090347290039,0.002230218378826976,0.22302183508872986,40.066673278808594,-40.066226959228516,0.0038149028550833464,0.003814867464825511,0.003702739719301462,99.61851501464844,99.61851501464844,99.62972259521484,9.845665044849738e-05,0.009845664724707603,13.548060417175293
8,2,Drums,28.575824737548828,-28.57569122314453,0.005999431479722261,0.005999431479722261,0.007247107103466988,99.40005493164062,99.40005493164062,99.2752914428711,0.0013861814513802528,0.13861814141273499,36.19957733154297,-36.199947357177734,0.002287294715642929,0.0022872937843203545,0.0033032246865332127,99.77127075195312,99.77127075195312,99.669677734375,0.000239826476899907,0.02398264780640602,7.618834972381592
9,0,Vocal,32.40348434448242,-32.403160095214844,0.003346029669046402,0.003346025012433529,0.00567866675555706,99.66539764404297,99.66539764404297,99.43213653564453,0.0005746507085859776,0.057465068995952606,34.44390869140625,-34.444061279296875,0.008066943846642971,0.008066941983997822,0.010053987614810467,99.19330596923828,99.19330596923828,98.99459838867188,0.00035936111817136407,0.03593611344695091,2.573758125305176
9,1,Bass,19.771806716918945,-19.77180290222168,0.020724264904856682,0.020724212750792503,0.02010256052017212,97.92757415771484,97.92757415771484,97.98974609375,0.01042958628386259,1.0429586172103882,25.432519912719727,-25.432525634765625,0.005874490365386009,0.005874470807611942,0.007387547753751278,99.41255187988281,99.41255187988281,99.26124572753906,0.0028543455991894007,0.2854345738887787,5.627717018127441
9,2,Drums,29.433286666870117,-29.433380126953125,0.005763663910329342,0.005763663910329342,0.004556993022561073,99.42363739013672,99.42363739013672,99.54429626464844,0.0011380690848454833,0.11380691081285477,35.943851470947266,-35.944190979003906,0.005636353511363268,0.005636347457766533,0.0068554263561964035,99.43636322021484,99.43636322021484,99.31446075439453,0.00025439163437113166,0.02543916366994381,6.7921600341796875
10,0,Vocal,28.469602584838867,-28.469654083251953,0.006905226968228817,0.006905226036906242,0.0075909290462732315,99.30947875976562,99.30947875976562,99.24090576171875,0.0014204515609890223,0.14204515516757965,36.937923431396484,-36.938087463378906,0.003939180169254541,0.003939180169254541,0.0035090046003460884,99.60608673095703,99.60608673095703,99.64910125732422,0.00020235669217072427,0.020235668867826462,8.755105018615723
10,1,Bass,21.182334899902344,-21.182292938232422,0.03283246234059334,0.032832201570272446,0.025303786620497704,96.71675872802734,96.71678161621094,97.46961975097656,0.007559142075479031,0.7559142112731934,28.111860275268555,-28.111801147460938,0.008949287235736847,0.008949224837124348,0.0051905130967497826,99.10507202148438,99.1050796508789,99.48094940185547,0.0015422409633174539,0.15422409772872925,6.912899017333984
10,2,Drums,37.19215774536133,-37.1921501159668,0.005626913625746965,0.0056269061751663685,0.006506835576146841,99.43730926513672,99.43730926513672,99.34931182861328,0.0001908659323817119,0.019086593762040138,31.013416290283203,-31.013469696044922,0.02905290015041828,0.029052888974547386,0.028269505128264427,97.09471130371094,97.09471130371094,97.17304992675781,0.0007912226137705147,0.07912226021289825,-5.430593490600586
11,0,Vocal,30.942298889160156,-30.941852569580078,0.002868416951969266,0.0028684139251708984,0.0009312405018135905,99.7131576538086,99.7131576538086,99.90687561035156,0.0008043009438551962,0.08043009787797928,38.39051055908203,-38.39006805419922,0.0024480002466589212,0.0024480002466589212,0.0015595657750964165,99.75519561767578,99.75519561767578,99.84404754638672,0.00014486612053588033,0.014486611820757389,7.73316764831543
11,1,Bass,17.86391830444336,-17.863916397094727,0.01575956866145134,0.01575954258441925,0.018219852820038795,98.42404174804688,98.4240493774414,98.17801666259766,0.016090258955955505,1.6090259552001953,29.011499404907227,-29.011499404907227,0.0047402456402778625,0.00474023399874568,0.0075997463427484035,99.5259780883789,99.5259780883789,99.24002075195312,0.001254029804840684,0.12540298700332642,11.091626167297363
11,2,Drums,19.551319122314453,-19.55131721496582,0.00374678079970181,0.003746776608750224,0.004143575206398964,99.62532043457031,99.62532806396484,99.58563995361328,0.010966802015900612,1.0966801643371582,34.691551208496094,-34.69162368774414,0.003940347116440535,0.003940346650779247,0.005037257913500071,99.60596466064453,99.60596466064453,99.49627685546875,0.00033936879481188953,0.03393688052892685,15.21532917022705
12,0,Vocal,28.9724063873291,-28.972442626953125,0.003986196126788855,0.003986195661127567,0.0054922704584896564,99.60137939453125,99.60137939453125,99.45077514648438,0.0012653270969167352,0.12653270363807678,40.439815521240234,-40.44000244140625,0.0025654311757534742,0.0025654311757534742,0.004564238246530294,99.74345397949219,99.74345397949219,99.5435791015625,9.040054283104837e-05,0.009040053933858871,11.795392990112305
12,1,Bass,23.291942596435547,-23.291959762573242,0.01138252206146717,0.01138242892920971,0.014704645611345768,98.86174774169922,98.86176300048828,98.52953338623047,0.004664148669689894,0.4664148688316345,33.429100036621094,-33.42901611328125,0.0033848839811980724,0.003384849987924099,0.0051153539679944515,99.66151428222656,99.66151428222656,99.48846435546875,0.0004538414941634983,0.04538414999842644,10.109562873840332
12,2,Drums,29.499134063720703,-29.49908447265625,0.007262359373271465,0.007262350060045719,0.009471061639487743,99.27376556396484,99.27376556396484,99.05289459228516,0.0011209971271455288,0.11209971457719803,29.34849739074707,-29.34839630126953,0.016130972653627396,0.016130970790982246,0.022850921377539635,98.38690185546875,98.38690185546875,97.71490478515625,0.001160557847470045,0.11605578660964966,0.43314677476882935
13,0,Vocal,31.933162689208984,-31.933204650878906,0.0030253534205257893,0.0030253534205257893,0.0042733242735266685,99.69746398925781,99.69746398925781,99.57266998291016,0.0006403750157915056,0.0640375018119812,40.91465377807617,-40.920162200927734,0.002006225287914276,0.002006224822252989,0.003777099773287773,99.79937744140625,99.79937744140625,99.6222915649414,8.095848170341924e-05,0.008095848374068737,9.233031272888184
13,1,Bass,18.668006896972656,-18.668001174926758,0.012713625095784664,0.012713620439171791,0.014318197034299374,98.7286376953125,98.7286376953125,98.56818389892578,0.013407162390649319,1.3407162427902222,32.50655746459961,-32.50623321533203,0.004968318156898022,0.004968317225575447,0.005956793203949928,99.50316619873047,99.50316619873047,99.4043197631836,0.0005612231325358152,0.0561223141849041,13.79731273651123
13,2,Drums,27.01504135131836,-27.01500701904297,0.009598213247954845,0.009598197415471077,0.014012344181537628,99.0401840209961,99.0401840209961,98.59877014160156,0.001984447706490755,0.19844476878643036,31.671390533447266,-31.671438217163086,0.027086561545729637,0.027086522430181503,0.03130077198147774,97.29134368896484,97.29135131835938,96.86991882324219,0.0006800839328207076,0.06800839304924011,4.906383514404297
14,0,Vocal,21.42848014831543,-21.42847442626953,0.03577616065740585,0.035776037722826004,0.03882807493209839,96.4223861694336,96.42240142822266,96.11719512939453,0.007145609240978956,0.7145609259605408,37.681278228759766,-37.68061447143555,0.0022843368351459503,0.0022843368351459503,0.005047968588769436,99.77156829833984,99.77156829833984,99.49520111083984,0.00017058888624887913,0.01705888845026493,16.430437088012695
14,1,Bass,17.85829734802246,-17.858299255371094,0.02679397165775299,0.02679396979510784,0.03176841139793396,97.32060241699219,97.32060241699219,96.82315826416016,0.016110843047499657,1.6110843420028687,31.42916488647461,-31.428874969482422,0.004945050459355116,0.004945047665387392,0.007069316692650318,99.5054931640625,99.5054931640625,99.2930679321289,0.0007190872565843165,0.07190872728824615,13.54283332824707
14,2,Drums,28.603778839111328,-28.603744506835938,0.0015152114210650325,0.0015152113046497107,0.0009742595138959587,99.84848022460938,99.84848022460938,99.90257263183594,0.0013772784732282162,0.13772784173488617,31.016366958618164,-31.0164852142334,0.009408246725797653,0.009408246725797653,0.012806467711925507,99.05917358398438,99.05917358398438,98.71935272216797,0.0007907233666628599,0.07907233387231827,2.844963312149048
15,0,Vocal,29.098129272460938,-29.097902297973633,0.0037535661831498146,0.003753559896722436,0.004236136097460985,99.62464904785156,99.62464904785156,99.57638549804688,0.0012293268227949739,0.12293267995119095,37.48535919189453,-37.485660552978516,0.0025538289919495583,0.0025538275949656963,0.0025454352144151926,99.74462127685547,99.74462127685547,99.7454605102539,0.00017837065388448536,0.01783706620335579,8.701623916625977
15,1,Bass,18.49449348449707,-18.494489669799805,0.010039243847131729,0.010039242915809155,0.012334181927144527,98.9960708618164,98.9960708618164,98.76658630371094,0.013946089893579483,1.394608974456787,30.622276306152344,-30.622140884399414,0.003912174608558416,0.003912172745913267,0.006325209978967905,99.6087875366211,99.6087875366211,99.36748504638672,0.0008657858707010746,0.08657858520746231,12.095133781433105
15,2,Drums,27.426071166992188,-27.42608642578125,0.013254689052700996,0.013254649937152863,0.011229157447814941,98.67453002929688,98.6745376586914,98.87708282470703,0.0018055362161248922,0.1805536150932312,33.313663482666016,-33.31338119506836,0.005146983545273542,0.005146981216967106,0.0052687013521790504,99.48530578613281,99.48530578613281,99.47312927246094,0.0004660662671085447,0.046606626361608505,5.910562992095947
16,0,Vocal,27.039554595947266,-27.039573669433594,0.04918884485960007,0.04918883740901947,0.05119746923446655,95.08111572265625,95.08111572265625,94.88025665283203,0.0019732823129743338,0.19732822477817535,34.29582977294922,-34.29713439941406,0.0020398315973579884,0.0020398306660354137,0.0,99.79601287841797,99.79601287841797,100.0,0.0003716843493748456,0.037168435752391815,7.402121067047119
16,1,Bass,14.09517765045166,-14.095176696777344,0.1796456277370453,0.1796448677778244,0.17928871512413025,82.03543090820312,82.03551483154297,82.07112884521484,0.0374876968562603,3.748769760131836,20.47124671936035,-20.471250534057617,0.1021149531006813,0.10211434215307236,0.10848728567361832,89.78850555419922,89.78856658935547,89.1512680053711,0.008891911245882511,0.8891911506652832,6.242208480834961
16,2,Drums,34.359683990478516,-34.35970687866211,0.0018541254103183746,0.001854125177487731,0.0019287283066660166,99.81459045410156,99.81459045410156,99.80712890625,0.0003663221432361752,0.03663221374154091,35.35284423828125,-35.35253143310547,0.010641762986779213,0.010641762055456638,0.009530305862426758,98.93582153320312,98.93582153320312,99.04696655273438,0.0002914636570494622,0.029146365821361542,1.4568932056427002
17,0,Vocal,26.0869140625,-26.086824417114258,0.014207110740244389,0.014207109808921814,0.01428552158176899,98.57928466796875,98.57928466796875,98.57144927978516,0.0024560976307839155,0.24560976028442383,37.52471923828125,-37.52463150024414,0.0012787515297532082,0.0012787514133378863,6.687977727182215e-09,99.87212371826172,99.87212371826172,100.0,0.00017684229533188045,0.017684228718280792,11.661444664001465
17,1,Bass,12.96646499633789,-12.966463088989258,0.19511882960796356,0.19511879980564117,0.19703969359397888,80.48811340332031,80.48812103271484,80.29602813720703,0.04807889088988304,4.807888984680176,29.462072372436523,-29.461957931518555,0.12290774285793304,0.12290773540735245,0.12151709198951721,87.70922088623047,87.70922088623047,87.84829711914062,0.0011305949883535504,0.11305949836969376,16.136932373046875
17,2,Drums,28.404035568237305,-28.403980255126953,0.007572952192276716,0.007572952192276716,0.008301674388349056,99.24270629882812,99.24270629882812,99.16983032226562,0.001442022155970335,0.14420221745967865,30.713300704956055,-30.713348388671875,0.02227689139544964,0.02227689139544964,0.022825734689831734,97.77230834960938,97.77230834960938,97.7174301147461,0.000847822695504874,0.08478227257728577,2.8650357723236084
18,0,Vocal,12.604843139648438,-12.604841232299805,0.17493398487567902,0.17493394017219543,0.17546586692333221,82.50659942626953,82.50660705566406,82.45341491699219,0.052036430686712265,5.203642845153809,27.410585403442383,-27.41049575805664,0.03521227464079857,0.03521205484867096,0.04095267504453659,96.47877502441406,96.47879791259766,95.90473175048828,0.0018119544256478548,0.1811954379081726,16.205930709838867
18,1,Bass,16.03937530517578,-16.039377212524414,0.22258369624614716,0.2225830852985382,0.21302150189876556,77.74163055419922,77.74169158935547,78.69784545898438,0.024287624284625053,2.428762435913086,18.391407012939453,-18.39141082763672,0.12424903362989426,0.12424808740615845,0.11735906451940536,87.5750961303711,87.57518768310547,88.26409912109375,0.01427625771611929,1.4276257753372192,2.1433427333831787
18,2,Drums,31.306970596313477,-31.307504653930664,0.0006763609126210213,0.0006763609126210213,0.003602476790547371,99.93236541748047,99.93236541748047,99.6397476196289,0.0007395317079499364,0.07395317405462265,35.68025207519531,-35.681968688964844,0.011384697631001472,0.011384696699678898,0.013507379218935966,98.86152648925781,98.86152648925781,98.64926147460938,0.0002702523488551378,0.027025233954191208,4.669554233551025
19,0,Vocal,8.042818069458008,-8.042818069458008,0.055182985961437225,0.05518297851085663,0.057505421340465546,94.48169708251953,94.48169708251953,94.24945831298828,0.1356467604637146,13.564676284790039,32.54131317138672,-32.540740966796875,0.023835064843297005,0.023835046216845512,0.029180273413658142,97.61649322509766,97.61649322509766,97.08197021484375,0.0005567219923250377,0.05567219853401184,25.210397720336914
19,1,Bass,11.909040451049805,-11.909040451049805,0.1656167209148407,0.16561609506607056,0.1700034737586975,83.43832397460938,83.43839263916016,82.99964904785156,0.06053106114268303,6.053106307983398,13.521839141845703,-13.521842002868652,0.0756031721830368,0.07560274749994278,0.08530409634113312,92.43968200683594,92.4397201538086,91.46958923339844,0.04255308210849762,4.255308151245117,1.4593250751495361
