idx,ch,stem,lag_in,lag_out,sisdr_in,sisnr_in,sir_in,sar_in,sisdr,sisnr,sir,sar,sisdr_impr,sisnr_impr,sir_impr,sar_impr
0,0,Vocal,0,0,6.046286082774895,6.046286082774895,6.819300669795506,14.743708841217343,3.360570477516948,3.3605704775169483,5.53147087200818,8.483775844262762,-2.685715605257947,-2.6857156052579465,-1.2878297977873263,-6.25993299695458
0,1,Bass,0,0,-8.300875007277408,-8.300875007277408,-5.010618057322404,0.6478068589416658,-7.077178588199029,-7.077178588199028,-3.4718657826919967,0.4942006433757645,1.2236964190783794,1.2236964190783803,1.538752274630407,-0.15360621556590126
0,2,Drums,0,0,-10.445597041002355,-10.445597041002355,-2.794464275678918,-4.998711832761867,-9.957622734448474,-9.957622734448474,-7.773899840963453,2.518907754431146,0.4879743065538804,0.4879743065538804,-4.979435565284534,7.517619587193012
1,0,Vocal,0,0,-1.9086304189915833,-1.9086304189915833,-1.7752818633020402,17.273860564966085,-3.5248223676216868,-3.5248223676216868,-3.117991598270748,11.804013259771416,-1.6161919486301035,-1.6161919486301035,-1.3427097349687078,-5.469847305194669
1,1,Bass,0,0,2.1370357176501784,2.1370357176501784,4.974499830063869,6.526786614667123,3.0168333061956316,3.0168333061956316,9.5922650235842,4.54860016997364,0.8797975885454532,0.8797975885454532,4.617765193520332,-1.978186444693483
1,2,Drums,-1593,0,-40.40803734964763,-40.40803734964763,-32.004493203748126,-7.723383071059415,-36.61641868041553,-36.61641868041553,-28.215912422352677,-7.716024337337065,3.7916186692321006,3.7916186692321006,3.7885807813954493,0.007358733722350408
2,0,Vocal,0,0,0.9910978074115495,0.9910978074115495,1.96648832327543,10.093148172606698,-0.4843563769908276,-0.48435637699082873,0.8487091376572554,7.901113177318523,-1.4754541844023772,-1.4754541844023783,-1.1177791856181747,-2.192034995288175
2,1,Bass,0,0,-5.896211939508652,-5.896211939508652,-3.025801707060279,2.040187295289152,-3.577899222230747,-3.5778992222307466,1.528027996568069,0.3380028213789485,2.318312717277905,2.3183127172779057,4.553829703628348,-1.7021844739102037
2,2,Drums,0,0,-5.509676959856535,-5.509676959856535,1.5299208370024702,-2.2405986180407083,-4.856093625349369,-4.856093625349368,-2.7759892635490657,3.9559357318892334,0.6535833345071662,0.6535833345071671,-4.305910100551536,6.196534349929942
3,0,Vocal,0,0,-1.2239400125725226,-1.2239400125725233,0.3351246043805344,6.827468378436571,-1.4199917638757353,-1.4199917638757353,-0.16411505663862697,7.674330757671221,-0.19605175130321273,-0.19605175130321206,-0.49923966101916134,0.8468623792346506
3,1,Bass,0,0,-7.481071685522256,-7.481071685522257,-6.0458322271158895,5.03530004966526,-7.290093477640962,-7.290093477640963,-5.659767177081086,4.45816866388446,0.19097820788129383,0.19097820788129383,0.3860650500348033,-0.5771313857807998
3,2,Drums,0,0,-0.6584243414664612,-0.6584243414664623,1.0811408559165787,6.659086058587821,-2.1328313956328047,-2.1328313956328033,-0.36093655253817336,5.811016387144564,-1.4744070541663434,-1.474407054166341,-1.442077408454752,-0.8480696714432572
4,0,Vocal,0,0,-2.1803836069016085,-2.180383606901609,-1.3879127733409802,9.357303953520027,-4.1835429406708595,-4.1835429406708595,-3.308015085001811,8.17395193948936,-2.003159333769251,-2.0031593337692506,-1.920102311660831,-1.1833520140306675
4,1,Bass,0,0,0.4727675115057783,0.47276751150577734,3.5422308175255104,5.015439249868294,1.5516769711987888,1.5516769711987881,5.485446952930434,4.882389461904358,1.0789094596930104,1.0789094596930107,1.9432161354049233,-0.13304978796393563
4,2,Drums,0,0,-9.234747000590925,-9.234747000590925,-6.106617383747849,0.7194856771881046,-9.423423638868352,-9.423423638868352,-7.89674467879497,4.407880134936927,-0.18867663827742653,-0.18867663827742653,-1.7901272950471219,3.6883944577488226
5,0,Vocal,0,0,0.1797548395133165,0.1797548395133165,1.1643747243287876,9.57494302770966,-0.5954015790671224,-0.5954015790671224,0.49205167628417135,8.721961574396577,-0.7751564185804389,-0.7751564185804389,-0.6723230480446163,-0.8529814533130828
5,1,Bass,0,0,-5.0700695166766,-5.0700695166766,-3.38457485629831,4.880303428865022,-4.116768043357243,-4.116768043357243,-1.8597359065248358,3.844412520929479,0.9533014733193577,0.9533014733193577,1.524838949773474,-1.0358909079355434
5,2,Drums,0,0,-5.809366799124764,-5.8093667991247635,-2.3849491406877665,1.187359635133206,-6.093923704468739,-6.093923704468739,-1.539329610205418,-0.3726992214915193,-0.28455690534397426,-0.28455690534397515,0.8456195304823486,-1.5600588566247253
6,0,Vocal,0,0,0.6104485232362571,0.6104485232362571,1.1063929273868847,12.771815586887246,0.9703324670161846,0.9703324670161846,1.573381844546927,12.137157266583515,0.3598839437799275,0.3598839437799275,0.4669889171600423,-0.6346583203037319
6,1,Bass,2,0,-8.614501798868059,-8.614501798868059,-7.478368775442847,5.957199081032467,-7.55985643224505,-7.559856432245051,-6.381498862611447,5.961859652098635,1.0546453666230082,1.0546453666230073,1.0968699128314006,0.004660571066168018
6,2,Drums,0,0,-3.755058291519582,-3.755058291519581,-2.456889499466687,6.532616225510934,-4.453450642425849,-4.453450642425849,-2.8474082902566544,5.30842483672382,-0.6983923509062668,-0.6983923509062677,-0.39051879078996743,-1.2241913887871148
7,0,Vocal,0,0,-0.105413842035229,-0.105413842035228,2.075267636243303,6.026781859433237,-0.24881556909886696,-0.24881556909886696,1.879425815557729,6.041039961413669,-0.14340172706363796,-0.14340172706363896,-0.1958418206855741,0.01425810198043198
7,1,Bass,1,0,-11.236271927704095,-11.236271927704099,-9.067780506763054,2.394441603949053,-9.701387025326708,-9.701387025326708,-5.467894190812276,-1.0910882271807896,1.534884902377387,1.5348849023773905,3.599886315950778,-3.485529831129843
7,2,Drums,0,0,-1.9840911781493555,-1.9840911781493555,2.973683443229376,1.459614542496127,-5.353500053248417,-5.353500053248416,-2.613911599960064,2.456527582440259,-3.369408875099061,-3.3694088750990603,-5.58759504318944,0.9969130399441319
8,0,Vocal,0,0,1.904309566141311,1.904309566141311,2.2929288599088133,14.59320352063501,2.4352744873149104,2.43527448731491,3.3490742804537144,11.304396671533452,0.5309649211735994,0.530964921173599,1.056145420544901,-3.288806849101558
8,1,Bass,0,0,-6.594711160443545,-6.594711160443545,-6.4296143421085725,15.007967123148394,-5.843050824559155,-5.843050824559156,-5.3048832961884465,9.918797032744358,0.7516603358843899,0.751660335884389,1.124731045920126,-5.089170090404036
8,2,Drums,0,0,-4.709078941575956,-4.709078941575956,-4.329183688816343,11.754055733543547,-6.974015137113231,-6.974015137113231,-6.003644608921031,6.9867481263412,-2.264936195537275,-2.264936195537275,-1.6744609201046883,-4.767307607202347
9,0,Vocal,0,0,-0.4239844492919257,-0.4239844492919262,3.332090036027964,3.606309479257522,-0.026118103860925876,-0.02611810386092539,2.4771231639565867,5.504372640976251,0.3978663454309998,0.3978663454310008,-0.8549668720713774,1.8980631617187287
9,1,Bass,0,0,-7.200324790336103,-7.200324790336106,-4.2097072239669195,1.4361694486202734,-4.701474708119652,-4.701474708119652,-1.5966123503978735,2.097845701697744,2.4988500822164514,2.498850082216454,2.613094873569046,0.6616762530774705
9,2,Drums,0,0,-2.790262754722474,-2.790262754722473,0.12364553635561855,3.267534140578615,-7.185551297518785,-7.185551297518785,-4.793854469012788,2.583929073401054,-4.395288542796311,-4.395288542796312,-4.917500005368407,-0.6836050671775609
10,0,Vocal,0,0,-0.021652276316155787,-0.021652276316156273,0.25241335613021926,14.999884069839899,-0.15083754174875083,-0.15083754174875083,0.3727065589373869,12.124559115162924,-0.12918526543259504,-0.12918526543259456,0.12029320280716765,-2.875324954676975
10,1,Bass,0,0,-1.5525458568776362,-1.5525458568776362,-1.1401079717945843,12.49395838729836,-1.828209656840051,-1.82820965684005,-0.9572965542539157,9.093338771594551,-0.27566379996241475,-0.27566379996241386,0.18281141754066865,-3.4006196157038087
10,2,Drums,0,0,-9.862104903757054,-9.862104903757054,-9.429700899112,10.269930246119864,-9.84233667101932,-9.84233667101932,-9.31482956338336,9.370015784464735,0.01976823273773398,0.01976823273773398,0.11487133572863861,-0.8999144616551291
11,0,Vocal,0,0,-6.264451191366984,-6.264451191366986,-5.946460732182386,12.177766455870325,-11.322519222448502,-11.322519222448502,-10.645121850666639,8.085390375204348,-5.058068031081518,-5.0580680310815165,-4.698661118484253,-4.092376080665977
11,1,Bass,0,0,2.0403273848528434,2.0403273848528434,7.3078737346704035,4.313217377096366,4.360978424145387,4.360978424145387,7.951369494977248,7.505225229408159,2.3206510392925432,2.3206510392925432,0.6434957603068447,3.192007852311793
11,2,Drums,0,0,-6.808350506096975,-6.808350506096977,-4.846252818719755,3.6634634908938732,-9.409167344998359,-9.409167344998359,-7.792217429948368,4.125287579461804,-2.600816838901384,-2.600816838901382,-2.9459646112286135,0.4618240885679308
12,0,Vocal,0,0,1.4993481818824992,1.4993481818824992,4.097936770210778,6.392258344040025,1.4259463328476043,1.4259463328476034,3.5384769880463596,7.1611838436201,-0.07340184903489488,-0.07340184903489577,-0.559459782164418,0.7689254995800754
12,1,Bass,0,0,-8.43240679173948,-8.43240679173948,-6.727884360867947,4.018274935717158,-7.881712002542082,-7.881712002542082,-5.05341467298374,1.552504721558323,0.5506947891973972,0.5506947891973972,1.6744696878842067,-2.4657702141588347
12,2,Drums,0,0,-4.692665566585278,-4.692665566585278,-1.939536431505314,2.67845118465676,-7.6541174735945905,-7.65411747359459,-6.23194767419148,5.0455016761112645,-2.9614519070093124,-2.9614519070093115,-4.292411242686166,2.3670504914545045
