idx,ch,stem,SIRB_in,LTR_in,U_in,EXP_in,RBR_in,RBRpct_in,SIRB_out,LTR_out,U_out,EXP_out,RBR_out,RBRpct_out,BR
0,0,Vocal,6.258707523345947,-6.258707046508789,0.0008531808853149414,99.91468048095703,0.1913718581199646,19.13718605041504,5.2533159255981445,-5.253315448760986,0.055232465267181396,94.47675323486328,0.22976817190647125,22.976818084716797,-13.017045974731445
0,1,Bass,-7.673470973968506,7.673471450805664,0.07627880573272705,92.37211608886719,0.8540694713592529,85.40694427490234,-6.874930381774902,6.874930381774902,0.11973899602890015,88.0261001586914,0.8296305537223816,82.96305847167969,-29.552404403686523
0,2,Drums,-9.665428161621094,9.665428161621094,0.11697208881378174,88.30278778076172,0.9025202989578247,90.25202941894531,-7.660999774932861,7.660999774932861,0.11900478601455688,88.09951782226562,0.8537112474441528,85.37112426757812,-28.710205078125
1,0,Vocal,-1.7145075798034668,1.7145074605941772,0.0232582688331604,97.6741714477539,0.5974328517913818,59.7432861328125,-2.869781494140625,2.869781970977783,0.04592841863632202,95.40715789794922,0.6594381928443909,65.94381713867188,-13.220149993896484
1,1,Bass,3.8321733474731445,-3.8321733474731445,0.11839020252227783,88.16098022460938,0.2926826477050781,29.268264770507812,4.048161029815674,-4.048162460327148,0.07603859901428223,92.3961410522461,0.28249406814575195,28.249406814575195,-29.912395477294922
1,2,Drums,-24.511938095092773,24.511938095092773,0.19158416986465454,80.84158325195312,0.9964740872383118,99.64740753173828,-24.781530380249023,24.78152847290039,0.14598119258880615,85.4018783569336,0.9966856241226196,99.66856384277344,-30.03643798828125
2,0,Vocal,1.2353425025939941,-1.2353419065475464,0.02477186918258667,97.52281188964844,0.4293636679649353,42.93636703491211,0.443165123462677,-0.4431649446487427,0.05173623561859131,94.82637786865234,0.4745114743709564,47.451148986816406,-13.028425216674805
2,1,Bass,-5.512383460998535,5.512383460998535,0.07614517211914062,92.38548278808594,0.7806183099746704,78.06182861328125,-4.660342693328857,4.660342693328857,0.06274718046188354,93.72528076171875,0.7451828718185425,74.5182876586914,-29.41180419921875
2,2,Drums,-4.944121360778809,4.94412088394165,0.09216541051864624,90.78346252441406,0.7573904991149902,75.73905181884766,-4.04511022567749,4.045110702514648,0.06554335355758667,93.44566345214844,0.7173635363578796,71.7363510131836,-28.9808292388916
3,0,Vocal,-0.6018970012664795,0.6018971800804138,0.08419954776763916,91.58004760742188,0.5345926284790039,53.45926284790039,-0.6646261215209961,0.6646263003349304,0.06928372383117676,93.07162475585938,0.5381844639778137,53.81844711303711,-12.780847549438477
