idx,ch,stem,lag_in,lag_out,sisdr_in,sisnr_in,sir_in,sar_in,sisdr,sisnr,sir,sar,sisdr_impr,sisnr_impr,sir_impr,sar_impr
0,0,Vocal,0,0,13.261753300816096,13.261753300816094,63.39613164730687,13.261797030320164,10.45699613439526,10.45699613439526,56.487649842680156,10.457113983748306,-2.8047571664208366,-2.804757166420835,-6.908481804626717,-2.804683046571858
0,1,Bass,0,-2,8.126555421976814,8.126555421976814,36.7388801842256,8.133457505954956,0.43997264405209513,0.43997264405209513,30.612286255642122,0.44791877855182105,-7.686582777924719,-7.686582777924719,-6.126593928583478,-7.685538727403135
0,2,Drums,0,0,28.286960060385606,28.286960060385606,38.459886612684855,28.72635720711331,1.2303708117028616,1.2303708117028616,22.546269634044812,1.2866632855435147,-27.056589248682744,-27.056589248682744,-15.913616978640043,-27.439693921569795
1,0,Vocal,0,0,12.87754294003274,12.87754294003274,43.18341610396962,12.881800805737564,19.318354666779324,19.318354666779324,54.967879509775976,19.319550065876953,6.440811726746585,6.440811726746585,11.784463405806356,6.437749260139389
1,1,Bass,0,1,13.21299935223551,13.21299935223551,26.4269309292363,13.435181978131949,8.016002131447985,8.016002131447985,26.84468142751145,8.08222362841028,-5.196997220787525,-5.196997220787525,0.41775049827515076,-5.3529583497216695
1,2,Drums,0,0,19.234766235125555,19.234766235125555,24.35663392025431,20.846323553397426,4.79359989282458,4.79359989282458,55.16134823081188,4.793652985644263,-14.441166342300974,-14.441166342300974,30.80471431055757,-16.05267056775316
2,0,Vocal,0,0,19.64276781744895,19.64276781744895,31.64007258078872,19.928971081524324,12.828417923302776,12.82841792330278,51.62340887434682,12.8290205532843,-6.814349894146172,-6.814349894146169,19.983336293558104,-7.099950528240024
2,1,Bass,0,0,15.291090879278586,15.291090879278586,28.26277557167891,15.522370509871177,11.241386497491392,11.241386497491392,60.4138345947429,11.241442837973015,-4.049704381787194,-4.049704381787194,32.15105902306399,-4.280927671898162
2,2,Drums,0,0,23.51765902881782,23.517659028817818,34.896946683408295,23.847281646416135,-1.8189752985524192,-1.8189752985524192,36.54285944049657,-1.8173794073758829,-25.33663432737024,-25.336634327370238,1.6459127570882757,-25.664661053792017
3,0,Vocal,0,0,17.758491709269244,17.758491709269244,38.13015967032774,17.799210583498702,3.3999184057724277,3.3999184057724268,37.90843719869356,3.402159464169082,-14.358573303496815,-14.358573303496817,-0.22172247163418035,-14.397051119329621
3,1,Bass,0,0,7.306945701100042,7.306945701100042,19.963334843398496,7.592738191653776,3.2184292801534036,3.2184292801534036,31.68461470691843,3.227561722503511,-4.088516420946638,-4.088516420946638,11.721279863519936,-4.365176469150265
3,2,Drums,0,0,25.10068231862878,25.10068231862878,29.840477068393593,26.881891844072637,-4.15453170294753,-4.154531702947531,43.381784705730134,-4.15425578742296,-29.25521402157631,-29.25521402157631,13.54130763733654,-31.036147631495595
4,0,Vocal,0,0,13.072441639937027,13.072441639937027,56.49061616161681,13.072648853841704,8.280608463740933,8.280608463740935,50.90606249711619,8.280880881470301,-4.791833176196095,-4.791833176196093,-5.584553664500625,-4.791767972371403
4,1,Bass,1,0,12.798842937714493,12.798842937714493,39.082344398892474,12.809610912790523,2.826899607448627,2.8268996074486257,27.14488706690227,2.8513711685230962,-9.971943330265866,-9.971943330265868,-11.937457331990203,-9.958239744267427
4,2,Drums,0,0,24.759570538231483,24.759570538231483,34.437085406846315,25.256063917601516,1.3922758582102586,1.3922758582102586,21.423673466577398,1.466786544477282,-23.367294680021224,-23.367294680021224,-13.013411940268917,-23.789277373124232
5,0,Vocal,0,0,16.32929818240615,16.32929818240615,49.726975090778396,16.3313307135966,1.6922760847233367,1.6922760847233376,45.786807724446525,1.692559794139269,-14.637022097682811,-14.637022097682811,-3.9401673663318704,-14.63877091945733
5,1,Bass,0,-1,11.244907435898499,11.244907435898497,28.39539938880192,11.335705839771332,1.0911489519511732,1.0911489519511726,32.956049777602956,1.0961747773800916,-10.153758483947326,-10.153758483947325,4.560650388801037,-10.23953106239124
5,2,Drums,0,0,23.891365298720565,23.891365298720565,33.625271811238065,24.381421979298175,-0.9203093841626078,-0.9203093841626078,28.673485674315884,-0.909647668057385,-24.811674682883172,-24.811674682883172,-4.9517861369221805,-25.29106964735556
6,0,Vocal,0,0,15.582910890880818,15.582910890880818,28.087425261339448,15.84073910305868,17.677003357380958,17.677003357380958,59.833835960826896,17.677270659511986,2.0940924665001397,2.0940924665001397,31.74641069948745,1.8365315564533056
6,1,Bass,1,0,14.805744437259914,14.805744437259916,32.19454375285856,14.888327939453038,8.926833544929407,8.926833544929407,29.87736922798954,8.966331775778778,-5.878910892330508,-5.878910892330509,-2.317174524869017,-5.92199616367426
6,2,Drums,0,0,24.431850026870208,24.431850026870208,33.0907339816386,25.06974410268817,7.819166190163117,7.819166190163118,48.01438750010625,7.819649962603186,-16.61268383670709,-16.61268383670709,14.923653518467653,-17.250094140084983
7,0,Vocal,0,0,10.3415148830392,10.3415148830392,39.59609144425306,10.347150558983609,4.88373943306451,4.88373943306451,40.66098358181457,4.885260793918251,-5.457775449974689,-5.457775449974689,1.0648921375615075,-5.461889765065358
7,1,Bass,0,-1449,13.22825825933598,13.228258259335984,31.260742475013856,13.300366797217062,-3.825404942236015,-3.825404942236015,34.630122355556196,-3.8232899770642605,-17.053663201571997,-17.053663201572,3.36937988054234,-17.123656774281322
7,2,Drums,0,0,21.960980489452474,21.960980489452474,33.05317465907915,22.314710764089355,1.360150228202399,1.3601502282023983,32.75950531745756,1.365597963083498,-20.600830261250074,-20.600830261250074,-0.2936693416215874,-20.949112801005857
8,0,Vocal,0,0,21.91168617240352,21.91168617240352,35.45508655395792,22.10935875497161,16.163318924369605,16.163318924369605,48.70330815515116,16.165796982568622,-5.748367248033915,-5.748367248033915,13.248221601193244,-5.943561772402987
8,1,Bass,0,0,18.112788862752208,18.112788862752204,29.116908449674476,18.477196956330232,3.0617115356279485,3.0617115356279485,38.05526768627882,3.0637666541617836,-15.05107732712426,-15.051077327124256,8.938359236604342,-15.413430302168448
8,2,Drums,0,0,21.232373084590556,21.232373084590552,34.83279557899677,21.42761750570906,3.1097716903358688,3.1097716903358688,29.79665106867978,3.1236434753983735,-18.122601394254687,-18.122601394254684,-5.036144510316994,-18.303974030310684
9,0,Vocal,0,0,24.063547226540997,24.063547226540997,50.94402755749926,24.07249460976045,9.976699740952851,9.976699740952851,74.56944212872361,9.97670122812658,-14.086847485588146,-14.086847485588146,23.625414571224347,-14.095793381633872
9,1,Bass,0,0,14.948607888968779,14.948607888968779,28.56781563463819,15.147606250465127,-2.2457144854255793,-2.2457144854255784,26.377223059501578,-2.2297574011378223,-17.194322374394357,-17.194322374394357,-2.1905925751366127,-17.37736365160295
9,2,Drums,0,0,21.4943486318248,21.4943486318248,30.404059522753396,22.095813624366052,9.299549889150184,9.299549889150184,37.008233964539826,9.307781442340518,-12.194798742674616,-12.194798742674616,6.60417444178643,-12.788032182025534
10,0,Vocal,0,0,20.648951578413634,20.648951578413634,39.175143067974815,20.710883531935345,3.88756129062426,3.88756129062426,47.326582319346045,3.8878382830337603,-16.761390287789375,-16.761390287789375,8.15143925137123,-16.823045248901586
10,1,Bass,0,0,13.698026863448284,13.698026863448288,28.61079305680684,13.846435129805304,6.0521104715541805,6.0521104715541805,46.23592218070662,6.0526299660848135,-7.6459163918941035,-7.645916391894107,17.625129123899782,-7.79380516372049
10,2,Drums,0,0,22.221267632410353,22.221267632410353,32.621421431177296,22.638946953723643,6.801216378897127,6.801216378897127,33.36117822632015,6.812818705073315,-15.420051253513225,-15.420051253513225,0.7397567951428528,-15.826128248650328
11,0,Vocal,0,0,24.415331043509873,24.415331043509873,51.78938013622745,24.423314675433247,-4.490779210659348,-4.490779210659348,33.09128081558369,-4.4878905599809755,-28.90611025416922,-28.90611025416922,-18.698099320643763,-28.911205235414222
11,1,Bass,0,0,14.709249303626335,14.709249303626335,26.714875424267955,15.00116152732678,12.894701014214899,12.894701014214899,30.399848258641878,12.976491339233467,-1.8145482894114355,-1.8145482894114355,3.684972834373923,-2.024670188093312
11,2,Drums,0,0,18.334923235695868,18.334923235695868,26.458938242552875,19.07116407120084,8.432408479503458,8.432408479503458,43.26543844682527,8.434040509107456,-9.90251475619241,-9.90251475619241,16.806500204272396,-10.637123562093384
12,0,Vocal,0,0,22.510199134828763,22.510199134828763,39.572965649676405,22.596936327331637,5.260808522012881,5.260808522012881,31.30168169477441,5.274845705627303,-17.249390612815883,-17.249390612815883,-8.271283954901996,-17.322090621704334
12,1,Bass,0,0,17.82658436581989,17.82658436581989,30.483509160482797,18.072650863644192,-0.9495867140579038,-0.9495867140579051,48.19388616732583,-0.949468068299747,-18.776171079877795,-18.776171079877795,17.710377006843032,-19.02211893194394
12,2,Drums,0,0,20.682476907950868,20.682476907950868,29.991077355292965,21.228484324413262,8.402694278936941,8.402694278936941,44.628235660439984,8.403879615869347,-12.279782629013926,-12.279782629013926,14.637158305147018,-12.824604708543916
13,0,Vocal,0,0,24.31914684223402,24.31914684223402,40.39124727911411,24.428182310985207,3.570902034193399,3.570902034193399,69.52426149329648,3.5709035596536047,-20.74824480804062,-20.74824480804062,29.133014214182367,-20.857278751331602
13,1,Bass,0,0,15.725826811418369,15.725826811418369,26.2815349853514,16.136038436552212,5.1578730397265,5.1578730397265,29.928911311474586,5.176786574080179,-10.567953771691869,-10.567953771691869,3.6473763261231866,-10.959251862472033
13,2,Drums,0,0,19.24612332306711,19.24612332306711,29.88571749755621,19.642570650069814,2.122081925414648,2.122081925414648,37.29549265993864,2.124211137370747,-17.124041397652462,-17.124041397652462,7.409775162382427,-17.518359512699067
14,0,Vocal,0,0,13.47083449441961,13.47083449441961,45.41052954626289,13.473737146671866,-5.553878722518678,-5.553878722518678,27.6932190333015,-5.5444420413424425,-19.024713216938288,-19.024713216938288,-17.717310512961394,-19.018179188014308
14,1,Bass,0,0,13.532726431994353,13.532726431994355,31.6489328514346,13.60323211041303,6.309354018613361,6.309354018613362,33.783116601540684,6.318947750893461,-7.223372413380992,-7.223372413380993,2.1341837501060823,-7.284284359519569
14,2,Drums,0,0,25.33383926955025,25.33383926955025,36.58686017679309,25.673076591162843,7.178101992499741,7.178101992499743,31.450177853838515,7.197480918637966,-18.15573727705051,-18.155737277050505,-5.136682322954574,-18.475595672524875
15,0,Vocal,0,0,22.935695156920026,22.935695156920026,44.548871629284335,22.96590387698254,4.824554871567937,4.824554871567937,36.58133784613464,4.828407939907055,-18.11114028535209,-18.11114028535209,-7.9675337831496975,-18.137495937075485
15,1,Bass,0,0,16.05029898479654,16.050298984796544,25.23541249711045,16.621617180975413,5.4243521138831055,5.4243521138831055,42.755804446949156,5.425385217193668,-10.625946870913435,-10.625946870913438,17.520391949838707,-11.196231963781745
15,2,Drums,0,0,18.069702978996553,18.069702978996556,25.99024636018364,18.84515420607768,2.5923519581458994,2.5923519581458994,37.22297810358543,2.5946705189291466,-15.477351020850653,-15.477351020850657,11.232731743401793,-16.250483687148535
16,0,Vocal,0,0,12.654305160970502,12.654305160970502,30.975449930455326,12.722172622383642,14.114150886853336,14.114150886853336,34.93914276951233,14.151607909399925,1.4598457258828343,1.4598457258828343,3.9636928390570034,1.4294352870162825
16,1,Bass,0,-15850,5.60528187622204,5.605281876222039,20.23245480877931,5.798539629535018,-23.25040779638138,-23.25040779638138,16.119754342333763,-23.145072880484413,-28.85568967260342,-28.855689672603418,-4.1127004664455455,-28.94361251001943
16,2,Drums,0,0,26.48682767984868,26.48682767984868,46.83177836667291,26.5272145362402,3.188133257610234,3.188133257610233,49.22758844251977,3.188293205165689,-23.298694422238448,-23.298694422238448,2.3958100758468603,-23.338921331074513
17,0,Vocal,0,0,17.71307169158988,17.71307169158988,36.5704379991685,17.770898488854012,7.757905773867945,7.757905773867945,47.96295524414781,7.758389429604856,-9.955165917721937,-9.955165917721937,11.39251724497931,-10.012509059249156
17,1,Bass,0,1,5.131813058105412,5.131813058105412,18.106343598979294,5.4231197199853245,-1.1080260656366527,-1.1080260656366534,23.480393671859417,-1.0734576437368843,-6.239839123742065,-6.239839123742065,5.374050072880124,-6.496577363722209
17,2,Drums,0,0,20.400455877328916,20.400455877328916,25.590348534618826,21.978222478322863,4.986028913343176,4.9860289133431746,55.93966754723037,4.986074801742867,-15.41442696398574,-15.414426963985742,30.349319012611545,-16.992147676579997
