idx,ch,stem,SIRB_in,LTR_in,U_in,EXP_in,RBR_in,RBRpct_in,SIRB_out,LTR_out,U_out,EXP_out,RBR_out,RBRpct_out,BR
0,0,Vocal,31.923465728759766,-31.923595428466797,0.0012252330780029297,99.87747955322266,0.0006417633267119527,0.06417633593082428,35.105918884277344,-35.10544204711914,0.05222231149673462,94.77777099609375,0.0003085129428654909,0.030851293355226517,-9.394018173217773
0,1,Bass,12.526265144348145,-12.526265144348145,0.00426030158996582,99.57396697998047,0.052936237305402756,5.293623924255371,13.884119033813477,-13.88412857055664,0.009903132915496826,99.00968933105469,0.039281126111745834,3.928112506866455,-29.084802627563477
0,2,Drums,18.09822654724121,-18.09823226928711,0.08167141675949097,91.83285522460938,0.015258056111633778,1.5258055925369263,18.259674072265625,-18.259675979614258,0.05444270372390747,94.55573272705078,0.014709459617733955,1.470945954322815,-30.68472671508789
1,0,Vocal,30.56756019592285,-30.56757354736328,0.0142134428024292,98.57865905761719,0.0008767692488618195,0.08767692744731903,33.613868713378906,-33.61399841308594,0.03939789533615112,96.06021118164062,0.00043495764839462936,0.04349576309323311,-9.742510795593262
1,1,Bass,37.610504150390625,-37.610443115234375,0.005946457386016846,99.40535736083984,0.000173389635165222,0.017338963225483894,37.62397003173828,-37.624488830566406,0.005157470703125,99.4842529296875,0.00017282064072787762,0.017282065004110336,-30.28605842590332
1,2,Drums,8.615278244018555,-8.615277290344238,0.11791348457336426,88.20864868164062,0.12092059850692749,12.092060089111328,7.412376880645752,-7.41237735748291,0.1227002739906311,87.72997283935547,0.1535840630531311,15.358406066894531,-30.894250869750977
2,0,Vocal,39.15250015258789,-39.14931869506836,0.007706701755523682,99.22933197021484,0.00012157591118011624,0.012157591059803963,20.568744659423828,-20.568740844726562,0.025914132595062256,97.40858459472656,0.008696257136762142,0.8696256875991821,-31.429365158081055
2,1,Bass,16.041736602783203,-16.04173469543457,0.014528453350067139,98.54715728759766,0.024274753406643867,2.4274754524230957,17.974761962890625,-17.974760055541992,0.014053523540496826,98.59465026855469,0.015691153705120087,1.569115400314331,-28.550954818725586
2,2,Drums,16.420753479003906,-16.42074966430664,0.011750221252441406,98.82498168945312,0.022291285917162895,2.22912859916687,17.867107391357422,-17.867107391357422,0.03752303123474121,96.24769592285156,0.016078658401966095,1.607865810394287,-28.499984741210938
3,0,Vocal,26.78565216064453,-26.78565788269043,0.009644031524658203,99.03559875488281,0.0020918408408761024,0.20918408036231995,25.0754451751709,-25.07530403137207,0.03486073017120361,96.51392364501953,0.0030981970485299826,0.30981969833374023,-14.5309476852417
3,1,Bass,12.696998596191406,-12.696998596191406,0.013283252716064453,98.67167663574219,0.05099960044026375,5.099959850311279,13.171476364135742,-13.171478271484375,0.01633155345916748,98.3668441772461,0.045963943004608154,4.5963945388793945,-30.898298263549805
3,2,Drums,37.44635009765625,-37.446014404296875,0.012274205684661865,98.7725830078125,0.00017999237752519548,0.017999237403273582,35.16592025756836,-35.165863037109375,0.020190656185150146,97.9809341430664,0.00030426631565205753,0.0304266307502985,-32.24913024902344
4,0,Vocal,18.342323303222656,-18.342327117919922,0.0020031332969665527,99.79969024658203,0.014436171390116215,1.4436171054840088,19.96544075012207,-19.96544075012207,0.07340902090072632,92.65909576416016,0.009979287162423134,0.9979287385940552,-10.535685539245605
4,1,Bass,26.537281036376953,-26.537334442138672,0.0073996782302856445,99.2600326538086,0.002214696491137147,0.22146965563297272,22.814550399780273,-22.814538955688477,0.006460785865783691,99.35391998291016,0.005203339271247387,0.5203339457511902,-34.379539489746094
4,2,Drums,10.77807331085205,-10.77807331085205,0.02103447914123535,97.89655303955078,0.07714805752038956,7.714805603027344,11.412504196166992,-11.412510871887207,0.02587956190109253,97.41204071044922,0.06736886501312256,6.736886501312256,-29.702625274658203
5,0,Vocal,25.073518753051758,-25.073659896850586,0.006297588348388672,99.3702392578125,0.003099496942013502,0.30994969606399536,25.60561752319336,-25.60556411743164,0.015173733234405518,98.48262786865234,0.0027431310154497623,0.2743130922317505,-12.574241638183594
5,1,Bass,16.57900047302246,-16.578996658325195,0.0097198486328125,99.02801513671875,0.021510781720280647,2.151078224182129,22.139387130737305,-22.139362335205078,0.017265617847442627,98.2734375,0.006073172204196453,0.6073172092437744,-25.190458297729492
5,2,Drums,20.044082641601562,-20.044126510620117,0.028005361557006836,97.199462890625,0.009801940061151981,0.9801940321922302,22.027063369750977,-22.02703285217285,0.05583304166793823,94.41669464111328,0.006231297273188829,0.6231297254562378,-28.258098602294922
6,0,Vocal,29.089916229248047,-29.089927673339844,0.005185842514038086,99.48141479492188,0.0012316153151914477,0.12316153198480606,30.060453414916992,-30.060462951660156,0.00853651762008667,99.14634704589844,0.0009851561626419425,0.09851561486721039,-12.225069999694824
6,1,Bass,17.355358123779297,-17.35536003112793,0.040855348110198975,95.91446685791016,0.018053127452731133,1.8053127527236938,17.25392723083496,-17.253921508789062,0.03660470247268677,96.33953094482422,0.018471838906407356,1.8471839427947998,-31.9434814453125
6,2,Drums,31.883689880371094,-31.88384246826172,0.022787868976593018,97.7212142944336,0.0006476552807725966,0.06476552784442902,32.31779479980469,-32.31757354736328,0.021272361278533936,97.87276458740234,0.0005860927631147206,0.05860927700996399,-30.289541244506836
7,0,Vocal,33.95563507080078,-33.95549011230469,0.009695827960968018,99.0304183959961,0.0004020814085379243,0.04020814225077629,37.63897705078125,-37.63798522949219,0.012864947319030762,98.71350860595703,0.0001722328452160582,0.017223283648490906,-9.332571983337402
7,1,Bass,9.709898948669434,-9.709896087646484,0.007501721382141113,99.24982452392578,0.09658253192901611,9.658252716064453,28.378761291503906,-28.37871551513672,0.06774258613586426,93.22573852539062,0.0014504389837384224,0.14504389464855194,-12.434600830078125
7,2,Drums,32.63727569580078,-32.637481689453125,0.014206886291503906,98.57931518554688,0.0005445450660772622,0.054454505443573,23.446640014648438,-23.446619033813477,0.05907219648361206,94.09278106689453,0.0045017339289188385,0.45017337799072266,-38.384765625
8,0,Vocal,36.27141571044922,-36.27145004272461,0.005905628204345703,99.40943908691406,0.00023591279750689864,0.023591279983520508,36.87315368652344,-36.87371063232422,0.0071915388107299805,99.28084564208984,0.0002053567295661196,0.020535672083497047,-12.601685523986816
8,1,Bass,14.760128021240234,-14.76014232635498,0.012883961200714111,98.71160125732422,0.03233777731657028,3.2337777614593506,16.614534378051758,-16.614530563354492,0.011474192142486572,98.85257720947266,0.021339261904358864,2.1339261531829834,-29.80327033996582
8,2,Drums,30.030052185058594,-30.029926300048828,0.026997745037078857,97.30022430419922,0.0009921733289957047,0.09921733289957047,21.5067081451416,-21.506765365600586,0.05138760805130005,94.86123657226562,0.00701888045296073,0.7018880248069763,-38.90962219238281
9,0,Vocal,40.15431213378906,-40.15520477294922,0.010863125324249268,98.91368865966797,9.653395682107657e-05,0.009653395973145962,37.687355041503906,-37.687164306640625,0.024523615837097168,97.54763793945312,0.00017031008610501885,0.017031008377671242,-15.413164138793945
9,1,Bass,17.593582153320312,-17.593584060668945,0.0380399227142334,96.19600677490234,0.01710600219666958,1.7106002569198608,19.54071044921875,-19.540695190429688,0.023829400539398193,97.61705780029297,0.0109933502972126,1.0993350744247437,-29.264360427856445
9,2,Drums,23.413436889648438,-23.413393020629883,0.016501665115356445,98.3498306274414,0.004536101128906012,0.4536101222038269,33.0323371887207,-33.03225326538086,0.0679895281791687,93.2010498046875,0.0004972600727342069,0.049726005643606186,-18.693758010864258
10,0,Vocal,26.032838821411133,-26.0328311920166,0.00790482759475708,99.20951843261719,0.0024867451284080744,0.24867451190948486,27.23801040649414,-27.237804412841797,0.012194514274597168,98.78054809570312,0.0018853112123906612,0.18853111565113068,-11.854053497314453
10,1,Bass,38.085113525390625,-38.084228515625,0.013490557670593262,98.65094757080078,0.0001554025075165555,0.015540250577032566,37.92803955078125,-37.92802810668945,0.012537658214569092,98.74623107910156,0.00016114114259835333,0.016114113852381706,-30.68611717224121
10,2,Drums,10.918106079101562,-10.918107032775879,0.01909703016281128,98.09029388427734,0.07488346844911575,7.488347053527832,12.073593139648438,-12.073592185974121,0.03721284866333008,96.27871704101562,0.05841194838285446,5.8411946296691895,-29.291093826293945
11,0,Vocal,32.340389251708984,-32.339969635009766,0.03988313674926758,96.01168823242188,0.0005830663722008467,0.05830663815140724,29.687156677246094,-29.687068939208984,0.13786518573760986,86.2134780883789,0.0010735620744526386,0.10735620558261871,-13.01862907409668
11,1,Bass,32.186767578125,-32.185935974121094,0.005646407604217529,99.43535614013672,0.0006040704320184886,0.060407042503356934,33.512062072753906,-33.512054443359375,0.0021812915802001953,99.78186798095703,0.00044523883843794465,0.04452388361096382,-29.426624298095703
11,2,Drums,14.63593864440918,-14.635939598083496,0.014540016651153564,98.5459976196289,0.03324471786618233,3.3244717121124268,17.089141845703125,-17.08914566040039,0.09763854742050171,90.23614501953125,0.01917247474193573,1.9172475337982178,-26.627521514892578
12,0,Vocal,26.37335205078125,-26.373327255249023,0.006890773773193359,99.31092071533203,0.00229973578825593,0.22997358441352844,27.86751937866211,-27.867477416992188,0.026449978351593018,97.3550033569336,0.0016313126543536782,0.16313126683235168,-11.44544506072998
12,1,Bass,11.516166687011719,-11.516166687011719,0.017678260803222656,98.232177734375,0.06588456779718399,6.588456630706787,13.569975852966309,-13.569978713989258,0.014424562454223633,98.55754089355469,0.04210374876856804,4.21037483215332,-29.07427978515625
12,2,Drums,23.690778732299805,-23.69076156616211,0.024807453155517578,97.51925659179688,0.004256716463714838,0.42567163705825806,21.3748779296875,-21.3748722076416,0.09165477752685547,90.83451843261719,0.007233687676489353,0.723368763923645,-30.977149963378906
13,0,Vocal,35.73035430908203,-35.73080062866211,0.0046111345291137695,99.53888702392578,0.0002672062546480447,0.026720626279711723,34.47500991821289,-34.475101470947266,0.05023312568664551,94.9766845703125,0.000356733042281121,0.03567330539226532,-13.681856155395508
13,1,Bass,15.701858520507812,-15.701855659484863,0.007093846797943115,99.29061889648438,0.026199033483862877,2.619903326034546,33.147396087646484,-33.14720916748047,0.024175167083740234,97.58248138427734,0.00048422126565128565,0.04842212796211243,-13.715998649597168
13,2,Drums,11.340476989746094,-11.340475082397461,0.04658401012420654,95.34159851074219,0.06841850280761719,6.841850280761719,14.552167892456055,-14.552164077758789,0.06007188558578491,93.99281311035156,0.033870287239551544,3.387028694152832,-26.617006301879883
14,0,Vocal,31.7598876953125,-31.759540557861328,0.005692958831787109,99.43070220947266,0.0006664128159172833,0.06664127856492996,37.99116897583008,-37.99064636230469,0.010707676410675049,98.92922973632812,0.000158798968186602,0.01587989740073681,-6.73614501953125
14,1,Bass,21.893543243408203,-21.893550872802734,0.01897984743118286,98.10201263427734,0.0064246016554534435,0.6424601674079895,26.150344848632812,-26.15056037902832,0.019343197345733643,98.06568145751953,0.002420486882328987,0.24204868078231812,-26.983762741088867
14,2,Drums,10.230344772338867,-10.230344772338867,0.009105324745178223,99.08946990966797,0.0866198018193245,8.661980628967285,14.986953735351562,-14.986955642700195,0.04971545934677124,95.02845764160156,0.030742796137928963,3.074279546737671,-25.53812599182129
15,0,Vocal,39.97303771972656,-39.974273681640625,0.008056819438934326,99.19432067871094,0.00010061320790555328,0.010061320848762989,34.3873405456543,-34.38652038574219,0.04732799530029297,95.26719665527344,0.0003640335926320404,0.0364033579826355,-18.191011428833008
15,1,Bass,17.95261001586914,-17.952604293823242,0.02945464849472046,97.05453491210938,0.015770146623253822,1.577014684677124,17.497106552124023,-17.497093200683594,0.017447829246520996,98.25521850585938,0.017483575269579887,1.7483575344085693,-31.311405181884766
15,2,Drums,22.343597412109375,-22.34358024597168,0.013747215270996094,98.62527465820312,0.00579585786908865,0.5795857906341553,23.894479751586914,-23.894453048706055,0.03884166479110718,96.11583709716797,0.004062406253069639,0.4062406122684479,-27.99108123779297
16,0,Vocal,44.612770080566406,-44.60984802246094,0.0029032230377197266,99.70967864990234,3.458125138422474e-05,0.003458125051110983,33.753021240234375,-33.75294494628906,0.045984864234924316,95.4015121459961,0.00042121350998058915,0.04212135076522827,-23.367631912231445
16,1,Bass,30.98567771911621,-30.98626136779785,0.0424460768699646,95.7553939819336,0.0007962514064274728,0.07962513715028763,33.210426330566406,-33.21044158935547,0.024719297885894775,97.52806854248047,0.0004772357060573995,0.047723568975925446,-29.021459579467773
16,2,Drums,20.056154251098633,-20.056150436401367,0.06465107202529907,93.5348892211914,0.009775053709745407,0.9775053858757019,17.278350830078125,-17.278345108032227,0.06516623497009277,93.4833755493164,0.018370192497968674,1.8370192050933838,-32.91252899169922
17,0,Vocal,23.422792434692383,-23.422813415527344,0.000827491283416748,99.91725158691406,0.00452639302238822,0.45263931155204773,24.088146209716797,-24.088136672973633,0.008716404438018799,99.12835693359375,0.0038859769701957703,0.388597697019577,-12.553075790405273
17,1,Bass,12.69790267944336,-12.697900772094727,0.009579658508300781,99.04203796386719,0.0509895384311676,5.098953723907471,14.003714561462402,-14.003714561462402,0.00852745771408081,99.14725494384766,0.03825506195425987,3.8255062103271484,-29.865373611450195
17,2,Drums,16.570301055908203,-16.570301055908203,0.022593796253204346,97.7406234741211,0.021553020924329758,2.155302047729492,17.763525009155273,-17.763521194458008,0.02716010808944702,97.28398895263672,0.01646040752530098,1.6460407972335815,-29.277559280395508
18,0,Vocal,27.165433883666992,-27.16547203063965,0.006608903408050537,99.339111328125,0.0019169828156009316,0.19169828295707703,26.98236083984375,-26.982295989990234,0.05401408672332764,94.59859466552734,0.001999418018385768,0.19994179904460907,-12.533416748046875
18,1,Bass,37.99769592285156,-37.996891021728516,0.015741348266601562,98.42586517333984,0.00015855506353545934,0.01585550606250763,39.72549057006836,-39.72523880004883,0.010664284229278564,98.9335708618164,0.0001065639517037198,0.010656394995748997,-28.77608299255371
18,2,Drums,12.85356616973877,-12.853565216064453,0.012236952781677246,98.77630615234375,0.04928271844983101,4.928271770477295,13.230234146118164,-13.230233192443848,0.0157778263092041,98.4222183227539,0.04537425562739372,4.537425518035889,-30.058252334594727
19,0,Vocal,24.10543441772461,-24.105464935302734,0.0032331347465515137,99.67668914794922,0.003870555665344,0.38705557584762573,34.85480499267578,-34.854923248291016,0.026637732982635498,97.33622741699219,0.00032686794293113053,0.03268679603934288,-2.043825149536133
19,1,Bass,16.344676971435547,-16.344667434692383,0.011085689067840576,98.89143371582031,0.02267621085047722,2.2676210403442383,18.06144142150879,-18.061439514160156,0.01404428482055664,98.59557342529297,0.015385854057967663,1.5385854244232178,-28.825403213500977
